filename,MSE,PSNR,SSIM,NCC,LPIPS,UQI,VIF
test_1.jpg,102.0936393737793,28.040816753032157,0.840347189196784,0.7250058572571958,0.09231571108102798,0.9322968968824379,0.4338930269629548
test_10.jpg,107.45879745483398,27.818383846915545,0.832383779044014,0.5380500305161858,0.11615457385778427,0.8641110239213952,0.5078489668367099
test_100.jpg,96.22983932495117,28.297706002150743,0.8542535619671211,0.9428976866216389,0.08678248524665833,0.8560056855761267,0.557901305859819
test_101.jpg,110.72041702270508,27.68852648004518,0.8137068415951115,0.5565373085336133,0.1273268610239029,0.8774292047280269,0.3646673442657686
test_102.jpg,101.60638046264648,28.061593801570783,0.5936471964870581,0.14087885761257884,0.2788618206977844,0.6520507156375583,0.2815817094534847
test_103.jpg,88.27567291259766,28.67239324056575,0.8894123904347176,0.6988757566793461,0.07158572971820831,0.9229897355718629,0.5479442248564541
test_104.jpg,83.94463348388672,28.8908742361995,0.9463166088176398,0.9249062183340616,0.0548773854970932,0.9835992004931495,0.5089509333852263
test_105.jpg,74.7218017578125,29.396330254290433,0.8961360622277238,0.9492353571827853,0.07929161190986633,0.9288348933625015,0.6274612439529462
test_106.jpg,100.43129348754883,28.112113047183783,0.6547628800524583,0.42463895625006587,0.22517085075378418,0.723879340821786,0.2608795443912844
test_107.jpg,72.39181137084961,29.53390917289294,0.7465887209830557,0.2875170726149372,0.1868598461151123,0.7574331349905221,0.3572993301491107
test_108.jpg,99.70482635498047,28.14364179400753,0.8451919061902102,0.6469468036827623,0.128301739692688,0.8918357956647122,0.5110188654896977
test_109.jpg,90.1870231628418,28.579363086276413,0.8426428651773896,0.6163576895693564,0.10047626495361328,0.9206028411835814,0.4347098979386326
test_11.jpg,104.85644912719727,27.924852142475515,0.6317850833498944,-0.048979682374979315,0.28038927912712097,0.6636876370166689,0.3459993530748038
test_110.jpg,102.01101684570312,28.044332842341333,0.9340784186998463,0.8723325918878699,0.06879906356334686,0.9607172329588402,0.6049422181438975
test_111.jpg,85.4214973449707,28.815131810054027,0.6857595335618482,-0.13088613661510096,0.191775843501091,0.7490902154055423,0.31735025281639145
test_112.jpg,105.22000503540039,27.909820426232063,0.6942441668264142,0.43041279356657425,0.1857222616672516,0.7935542836684828,0.3772025389745149
test_113.jpg,78.22807693481445,29.1971770666514,0.8062540722283011,0.36480735392876873,0.16024871170520782,0.8860702781802504,0.38619374408193463
test_114.jpg,77.229248046875,29.25298554576511,0.953810614134725,0.851761511076836,0.0403001606464386,0.9870259754599198,0.623088111124249
test_115.jpg,111.32131576538086,27.665020300198883,0.5986529522113104,-0.09611033551237366,0.3467996120452881,0.6680237628424068,0.23277143920305243
test_116.jpg,111.61540985107422,27.653562025451755,0.9154377922642485,0.7590211907823085,0.053997740149497986,0.9579652106205607,0.5698161553637229
test_117.jpg,99.09931182861328,28.170097222259606,0.8954850615385794,0.8807896187124736,0.06861017644405365,0.9663188247583199,0.4935108239143644
test_118.jpg,111.87872314453125,27.643328596794024,0.6666257790686066,0.15026059004323858,0.21642595529556274,0.7370840205338622,0.33492631901803455
test_119.jpg,100.23995590209961,28.120394939380716,0.8211484032254988,0.5750229013271095,0.14062950015068054,0.8836251171625185,0.4782081737931164
test_12.jpg,105.9279670715332,27.880697233164568,0.7158544483888157,0.10061174425327424,0.2067348062992096,0.7807860067852646,0.31886803477344
test_120.jpg,107.63685607910156,27.811193567208058,0.7082421609458688,0.1421926144204657,0.2145770788192749,0.7643493400580922,0.35680165436994826
test_121.jpg,87.61798858642578,28.704870818482014,0.841414683902143,0.6802276087848678,0.07826556265354156,0.9219907924337829,0.46298744043662743
test_122.jpg,106.25394821166992,27.86735284219125,0.6917558403736214,0.42826436419271635,0.2638562023639679,0.7621317017860977,0.3359988122526954
test_123.jpg,104.38390350341797,27.94446827322446,0.8610129750211677,0.6691908320399498,0.08894143253564835,0.906927785371868,0.45775281406731183
test_124.jpg,106.65276336669922,27.851082483927172,0.7574413516140024,0.6529759372562879,0.16326260566711426,0.8409727714267405,0.33407361839133104
test_125.jpg,104.71530151367188,27.930702133113,0.9263347105432282,0.8697362915105906,0.06465090811252594,0.9718974821328288,0.504599793813111
test_126.jpg,113.43937301635742,27.583165433840733,0.6308719766018864,0.00967573571284963,0.22709734737873077,0.6766342692531849,0.2918538952624621
test_127.jpg,105.03860092163086,27.917314324024627,0.7788983010105178,0.23164877543749862,0.14335897564888,0.7951562106981899,0.4240744334876854
test_128.jpg,105.38293075561523,27.903100885015853,0.8075148268742417,0.7541023777231288,0.11157143861055374,0.8729375091702263,0.3552375777086414
test_129.jpg,100.3015365600586,28.117727746626162,0.8545710113731049,0.6428578910647742,0.16303777694702148,0.906321075580058,0.3778516619571725
test_13.jpg,107.29967498779297,27.824819543839894,0.7463309300090295,0.22810269337258282,0.1979362666606903,0.7933948174157035,0.3253945044363247
test_130.jpg,112.75406646728516,27.6094814723626,0.6987207281966282,0.22710910774696577,0.21062071621418,0.7707733523020243,0.3628397473015267
test_131.jpg,103.68472290039062,27.973655895205738,0.9004702994764355,0.9262903305062635,0.04781733825802803,0.9572809261561377,0.48266176906084557
test_132.jpg,109.22153854370117,27.747720709579532,0.8282210491661632,0.7233541781951219,0.11791869252920151,0.8782260936933951,0.37799547349617657
test_133.jpg,96.12989044189453,28.30221913515866,0.8407378933224039,0.7615208377471361,0.13026179373264313,0.9099648894415234,0.4190743264669194
test_134.jpg,110.46084976196289,27.69871980992456,0.5582843488018389,-0.28711904240379205,0.30772072076797485,0.6244070000003772,0.2866713164350648
test_135.jpg,101.14999008178711,28.08114516345618,0.874133249463854,0.7032447004640502,0.06547974795103073,0.9209293055635492,0.48535045685808226
test_136.jpg,106.35211563110352,27.86334227251869,0.9434288859512503,0.9642896899881597,0.03330991789698601,0.9909125862689834,0.5718565740291308
test_137.jpg,99.04051208496094,28.172674836840134,0.8221834849916608,0.8461608751696397,0.1199076697230339,0.9296581687020965,0.359158615360224
test_138.jpg,110.5591812133789,27.694855471531646,0.738636394769314,0.293565296151339,0.17723393440246582,0.8104396002074575,0.3587929079515415
test_139.jpg,107.82201385498047,27.80372921726827,0.4483112560012925,-0.06725011009748488,0.30125561356544495,0.5218605043846685,0.20257157690560468
test_14.jpg,103.44857406616211,27.983558521345515,0.8817337638589245,0.8970044058820924,0.07640475779771805,0.9516234291345573,0.522688463135419
test_140.jpg,110.41718292236328,27.700436980934903,0.5329084160150896,-0.4028207140498739,0.33539992570877075,0.552993416065598,0.28265013919976795
test_141.jpg,104.59201431274414,27.93581833815658,0.8547989581585741,0.7426163846208553,0.12434647232294083,0.9205984803332379,0.46210157387394907
test_142.jpg,99.30343627929688,28.1611608385978,0.8116755314775288,0.6086532246503796,0.13218197226524353,0.8764886713610475,0.42234046697155
test_143.jpg,104.21819686889648,27.95136805918023,0.7488394030145673,0.4571068147444824,0.20556840300559998,0.8250838507815403,0.34731402231230096
test_144.jpg,92.38308334350586,28.474879078640303,0.821811644141748,0.5999183195766211,0.12514668703079224,0.90429697050706,0.414383872658256
test_145.jpg,104.09818649291992,27.95637197188096,0.45481563417749366,0.006468110895403007,0.34889253973960876,0.5062346795640167,0.22819939936341355
test_146.jpg,103.98729705810547,27.961000711318064,0.8444052695316355,0.4726324826465723,0.1323969066143036,0.8757745276972864,0.4098724782895576
test_147.jpg,103.14338684082031,27.99638972966015,0.7005373715951271,0.4346394118329531,0.2488546371459961,0.7696482574478641,0.36707937511909544
test_148.jpg,95.76296615600586,28.318827714516416,0.9132211948681889,0.9642294461913588,0.05199785158038139,0.9815605147725966,0.5339330591495534
test_149.jpg,114.92991256713867,27.526472845543086,0.828638370133326,0.6769627785360534,0.11972323060035706,0.9067224666087172,0.4170059070035836
test_15.jpg,118.58498001098633,27.390506761519575,0.8759794200503188,0.4247225620865689,0.08768181502819061,0.9258915617699022,0.47670013516302606
test_150.jpg,100.40203094482422,28.11337863007025,0.7981227938244455,0.23209575911860075,0.12017402052879333,0.8591548491680729,0.3874681913235167
test_151.jpg,117.8857536315918,27.41619036629693,0.1852223457206444,-0.542833403005188,0.49775809049606323,0.19837026202642163,0.1341188613669419
test_152.jpg,112.88260269165039,27.604533466418978,0.4859919425619892,-0.04186436862189508,0.36190134286880493,0.5225463524689085,0.23341484965154702
test_153.jpg,112.31534194946289,27.626412771896707,0.7410396183762132,0.48838900276806496,0.1991976797580719,0.8339463199533896,0.32226966690505127
test_154.jpg,93.61131286621094,28.41752024752833,0.8317272393225633,0.7957188213855132,0.11996469646692276,0.9399881440039798,0.4077075684316799
test_155.jpg,89.11246109008789,28.631419227764205,0.8988416653946674,0.8646059697837158,0.06092669442296028,0.9695789137184447,0.5240441834602623
test_156.jpg,117.15103149414062,27.44334244031888,0.8763374994728789,0.7829801264601816,0.07566723972558975,0.9461151123407348,0.4366164055429068
test_157.jpg,103.7591667175293,27.970538855659044,0.5217908236789424,0.09857422777274298,0.3256455361843109,0.5660648390863514,0.2184197177562483
test_158.jpg,108.91279602050781,27.760014534296044,0.310347448830193,-0.5831656471910217,0.41242650151252747,0.2537910398527968,0.15027834234081078
test_159.jpg,108.52051162719727,27.775685282631954,0.6373862297246653,0.013223287324843517,0.2607274055480957,0.6925584761437303,0.28419112134655017
test_16.jpg,111.78638076782227,27.64691465346783,0.8794807298868962,0.9099674967800729,0.07203927636146545,0.9550155504912105,0.46772480013944795
test_160.jpg,100.40392303466797,28.113296787459294,0.7226460800992569,0.3859083039880402,0.17202512919902802,0.8098979540515565,0.3854731606573375
test_161.jpg,112.02059936523438,27.637824688401555,0.7059025314344495,0.27232194981961705,0.18557211756706238,0.7810616039912098,0.3774218576748784
test_162.jpg,109.53512191772461,27.735269648939806,0.9013026813149577,0.8786236423855823,0.07256720960140228,0.9596040686333351,0.49065398221909445
test_163.jpg,102.42844009399414,28.0265980206992,0.9181067159209562,0.8835377085445534,0.06275604665279388,0.9620226077794491,0.5152275101586119
test_164.jpg,74.85048294067383,29.388857540807148,0.8829173345903664,0.8523816490153046,0.08730743825435638,0.9603312764259856,0.3863322768344828
test_165.jpg,97.77677154541016,28.22844667510158,0.6977306135569951,0.47216771312033645,0.22030089795589447,0.7404338572539004,0.2305220909322668
test_166.jpg,88.61199569702148,28.65587843130043,0.8022595789133445,0.586350530758855,0.1238764226436615,0.9027284669228952,0.37980445639330207
test_167.jpg,93.50297546386719,28.42254929599909,0.7836296607821052,0.5303265752597854,0.15113189816474915,0.8431676194483922,0.39230772932022373
test_168.jpg,108.32548522949219,27.783497177932176,0.6893444576614567,0.4469995329764926,0.2029830813407898,0.7729774609850465,0.3480856023403381
test_169.jpg,87.44475936889648,28.713465738727592,0.8699054622778453,0.8578931099766767,0.07298122346401215,0.9594278560648305,0.4763618549021128
test_17.jpg,94.99796676635742,28.35366050648546,0.7767080919854251,0.5355874661604181,0.1494683027267456,0.8432134486993798,0.3741527005595363
test_170.jpg,91.2183837890625,28.529979877416576,0.838413721893481,0.7099091736324789,0.1046237125992775,0.9143417835479736,0.4370735967729282
test_171.jpg,101.14678192138672,28.08128291022745,0.9470635653366608,0.9572383815221043,0.04845649003982544,0.9838653222185716,0.5973009639905653
test_172.jpg,102.10420227050781,28.04036744291906,0.9050990678737305,0.7123687575706072,0.05921905115246773,0.9514563016378234,0.5417408886639234
test_173.jpg,109.82375717163086,27.723840636271767,0.7753695093396423,0.5208263863338878,0.12984570860862732,0.82996494213908,0.415771268255316
test_174.jpg,110.20254135131836,27.70888751087824,0.7085646136758095,0.30061891928966855,0.213756263256073,0.7514098758239144,0.29824600647911537
test_175.jpg,104.85248947143555,27.925016146609934,0.7810127062121504,0.4513721206791591,0.15928074717521667,0.867415622397695,0.29979294706767273
test_176.jpg,114.39370727539062,27.54678226015276,0.725407513246869,0.5213538396543073,0.22015628218650818,0.7835884495587062,0.3042621351049488
test_177.jpg,102.45892333984375,28.025305729623867,0.6810938586387523,0.4171487761562356,0.22169919312000275,0.7713529599819051,0.3440374776318346
test_178.jpg,98.96970748901367,28.17578074184747,0.5485429818506458,-0.2515373474018815,0.23617741465568542,0.6116749022674135,0.2860516945581354
test_179.jpg,105.67436599731445,27.89110709947112,0.8901157164071696,0.8899039594993955,0.07624256610870361,0.9687845573579544,0.45927313118536106
test_18.jpg,104.4184455871582,27.943031370185388,0.5332748950716052,-0.19920402753040337,0.3654838800430298,0.5173122576280741,0.3286598480721895
test_180.jpg,95.24593734741211,28.342339006696463,0.8922308647515012,0.8005690431311075,0.08002272993326187,0.9578052976802146,0.49901353049443903
test_181.jpg,104.04066467285156,27.958772428070738,0.691429944032285,0.5838116543444126,0.22877290844917297,0.7583647801992885,0.32905616810097893
test_182.jpg,110.58138275146484,27.693983446486577,0.7525458322651295,0.5347641871130581,0.16826918721199036,0.8272500925928169,0.32818193283148106
test_183.jpg,110.43856811523438,27.699595936837685,0.4238022335224954,-0.03851833166156388,0.3985064625740051,0.43371531983405665,0.22954787696198753
test_184.jpg,111.48188781738281,27.65876046487476,0.7131886335136448,0.2193399970110087,0.21389544010162354,0.7328969183292093,0.33231907120206877
test_185.jpg,104.10821533203125,27.955953591903096,0.9188850806599249,0.7441510627161648,0.0664888471364975,0.9623227097188153,0.4910416360531463
test_186.jpg,108.68318176269531,27.769180167150434,0.595627049918614,-0.030404380389933497,0.29483509063720703,0.6215551700837554,0.29139406502615706
